Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
0,0,"Captain Hook - Underhanded",006,071,Emerald,Rare,"$0.36","$0.78"
0,0,"Cri-Kee - Lucky Cricket",004,069,Emerald,Rare,"$0.51","$4.83"
0,0,"Cruella De Vil - Miserable as Usual",001,72,Emerald,Rare,"$0.13","$0.16"
0,0,"Cursed Merfolk - Ursula's Handiwork",003,070,Emerald,Rare,"$1.70","$2.31"
1,0,"Daisy Duck - Multitalented Pirate",007,108,Emerald,Rare,"$0.19","$0.81"
0,0,"Do It Again!",001,94,Emerald,Rare,"$0.20","$0.89"
1,0,"Donald Duck - Lively Pirate",007,098,Emerald,Rare,"$0.33","$0.70"
0,0,"Fang - River City",003,101,Emerald,Rare,"$0.23","$0.45"
0,0,"Flynn Rider - His Own Biggest Fan",002,82,Emerald,Rare,"$0.35","$0.86"
2,0,"Fred - Giant-Sized",008,098,Emerald,Rare,"$0.39","$1.46"
2,0,"Gadget Hackwrench - Quirky Scientist",008,099,Emerald,Rare,"$0.15","$0.44"
0,0,"Genie - Powers Unleashed",001,76,Emerald,Rare,"$0.21","$0.94"
1,1,"Go Go Tomago - Darting Dynamo",006,073,Emerald,Rare,"$1.84","$2.91"
1,0,"Goofy - Expert Shipwright",006,089,Emerald,Rare,"$0.22","$1.54"
0,0,"Hans - Scheming Prince",001,78,Emerald,Rare,"$0.26","$1.16"
0,0,"Helga Sinclair - Vengeful Partner",003,075,Emerald,Rare,"$0.08","$0.27"
0,0,"Hera - Queen of the Gods",004,076,Emerald,Rare,"$0.17","$0.45"
1,0,"Honey Lemon - Costumed Catalyst",008,111,Emerald Sapphire,Rare,"$0.26","$0.66"
1,1,"Iago - Fake Flamingo",005,079,Emerald,Rare,"$0.15","$0.52"
0,0,"Iago - Loud-Mouthed Parrot",001,80,Emerald,Rare,"$0.07","$0.57"
1,0,"Ink Geyser",007,119,Emerald Sapphire,Rare,"$0.39","$2.41"
0,0,"Jasmine - Desert Warrior",004,078,Emerald,Rare,"$0.16","$0.43"
0,0,"Jasmine - Royal Seafarer",006,070,Emerald,Rare,"$0.25","$0.90"
0,0,"John Silver - Vengeful Pirate",007,109,Emerald Steel,Rare,"$0.13","$0.45"
3,0,"King of Hearts - Picky Ruler",007,111,Emerald,Rare,"$0.33","$0.87"
0,0,"Kuzco - Temperamental Emperor",001,84,Emerald,Rare,"$0.40","$1.33"
0,0,"Lady Tremaine - Wicked Stepmother",001,85,Emerald,Rare,"$0.22","$1.23"
0,0,"Little John - Loyal Friend",002,84,Emerald,Rare,"$0.20","$0.31"
0,0,"Lucifer - Cunning Cat",002,85,Emerald,Rare,"$0.29","$2.09"
2,0,"Mad Hatter - Unruly Eccentric",007,094,Emerald Ruby,Rare,"$0.30","$1.03"
0,0,"Morph - Space Goo",003,081,Emerald,Rare,"$1.12","$2.03"
0,0,"Olivia Flaversham - The Toymaker's Daughter",006,092,Emerald,Rare,"$0.36","$1.01"
1,0,"Owl Island - Secluded Entrance",006,102,Emerald,Rare,"$0.21","$0.57"
0,0,"Pack Tactics",002,100,Emerald,Rare,"$0.32","$0.59"
0,0,"Pete - Bad Guy",002,88,Emerald,Rare,"$0.19","$0.66"
0,0,"Peter Pan - Lost Boy Leader",003,82,Emerald,Rare,"$0.10","$0.11"
0,0,"Prince John - Greediest of All",002,89,Emerald,Rare,"$1.76","$4.73"
2,0,"Prince John's Mirror",005,098,Emerald,Rare,"$0.31","$1.22"
0,0,"Prince Phillip - Warden of the Woods",004,088,Emerald,Rare,"$0.11","$0.44"
0,0,"Ratigan's Marvelous Trap",002,102,Emerald,Rare,"$0.21","$0.58"
0,0,"Remember Who You Are",005,097,Emerald,Rare,"$0.17","$0.85"
0,0,"Robin Hood - Daydreamer",003,084,Emerald,Rare,"$0.18","$0.48"
2,0,"Robin Hood - Timely Contestant",005,069,Emerald,Rare,"$0.32","$0.72"
1,0,"Scar - Vengeful Lion",005,093,Emerald,Rare,"$0.24","$0.36"
0,0,"Shenzi - Head Hyena",005,091,Emerald,Rare,"$0.16","$0.43"
2,0,"Shere Khan - Infamous Tiger",007,092,Emerald,Rare,"$0.23","$0.89"
1,0,"Sherwood Forest - Outlaw Hideaway",005,101,Emerald,Rare,"$0.37","$0.90"
0,0,"Starlight Vial",003,099,Emerald,Rare,"$0.13","$0.26"
0,0,"Steal from the Rich",001,97,Emerald,Rare,"$0.14","$0.65"
1,0,"Stitch - Alien Buccaneer",006,072,Emerald,Rare,"$0.32","$0.86"
0,0,"Stitch - Covert Agent",003,089,Emerald,Rare,"$0.22","$0.25"
0,0,"The Muses - Proclaimers of Heroes",004,090,Emerald,Rare,"$0.69","$4.08"
2,0,"Tramp - Enterprising Dog",007,110,Emerald,Rare,"$2.23","$5.25"
0,0,"Under The Sea",004,095,Emerald,Rare,"$0.33","$2.46"
0,0,"Ursula's Garden - Full of the Unfortunate",004,102,Emerald,Rare,"$0.20","$0.41"
0,0,"We Don't Talk About Bruno",004,097,Emerald,Rare,"$0.97","$3.11"
2,0,"Wrong Lever!",008,116,Emerald,Rare,"$2.06","$6.01"
1,0,"You Came Back",006,097,Emerald,Rare,"$0.29","$2.20"
0,0,"Be King Undisputed",004,129,Ruby,Rare,"$0.35","$1.39"
1,0,"Be Prepared",001,128,Ruby,Rare,"$4.00","$10.42"
1,0,"Beast - Frustrated Designer",007,136,Ruby Sapphire,Rare,"$0.14","$0.38"
0,0,"Captain Hook - Master Swordsman",003,105,Ruby,Rare,"$0.14","$0.39"
0,0,"Captain Hook - Ruthless Pirate",001,107,Ruby,Rare,"$0.22","$0.90"
1,0,"Denahi - Avenging Brother",005,115,Ruby,Rare,"$0.09","$0.37"
2,0,"Devil's Eye Diamond",007,152,Ruby,Rare,"$0.20","$0.44"
0,0,"Dinner Bell",002,134,Ruby,Rare,"$0.18","$0.41"
0,0,"Don't Let The Frostbite Bite",005,129,Ruby,Rare,"$0.16","$0.43"
0,0,"Energy Blast",006,131,Ruby,Rare,"$0.12","$0.48"
2,0,"Faline - Playful Fawn",008,145,Ruby,Rare,"$0.09","$0.34"
1,0,"Flotilla - Coconut Armada",006,135,Ruby,Rare,"$0.29","$0.78"
1,0,"Gaston - Pure Paragon",005,119,Ruby,Rare,"$0.21","$0.92"
1,0,"Goofy - Flying Goof",006,123,Ruby,Rare,"$0.17","$0.82"
0,0,"Goofy - Super Goof",004,107,Ruby,Rare,"$0.66","$3.14"
3,0,"Gyro Gearloose - Eccentric Inventor",008,123,Ruby Sapphire,Rare,"$0.15","$0.36"
0,0,"Honest John - Not That Honest",002,109,Ruby,Rare,"$0.15","$0.46"
0,0,"Imperial Proclamation",004,131,Ruby,Rare,"$0.24","$0.61"
0,0,"LeFou - Instigator",001,112,Ruby,Rare,"$0.22","$2.05"
0,0,"Lumiere - Fiery Friend",004,113,Ruby,Rare,"$0.34","$2.68"
0,0,"Lumiere - Hotheaded Candelabra",002,112,Ruby,Rare,"$0.15","$0.38"
2,0,"Lyle Tiberius Rourke - Crystallized Mercenary",007,140,Ruby,Rare,"$0.15","$0.89"
0,0,"Maui - Hero to All",001,114,Ruby,Rare,"$3.04","$8.55"
0,0,"Maui - Whale",003,114,Ruby,Rare,"$0.09","$0.27"
0,0,"Maui's Fish Hook",003,132,Ruby,Rare,"$0.14","$0.91"
2,0,"Maurice - Unconventional Inventor",007,138,Ruby,Rare,"$0.15","$0.95"
0,0,"Milo Thatch - Undaunted Scholar",007,145,Ruby,Rare,"$0.12","$0.72"
0,0,"Minnie Mouse - Wide-Eyed Diver",002,114,Ruby,Rare,"$0.13","$0.35"
0,0,"Moana - Born Leader",003,116,Ruby,Rare,"$0.11","$0.13"
2,0,"Moana - Kakamora Leader",006,121,Ruby,Rare,"$0.28","$1.52"
0,1,"Most Everyone's Mad Here",008,151,Ruby,Rare,"$0.25","$0.54"
1,0,"Mushu - Majestic Dragon",007,137,Ruby Steel,Rare,"$2.56","$6.48"
4,1,"Mushu - Your Worst Nightmare",008,142,Ruby Steel,Rare,"$0.44","$1.81"
0,0,"Namaari - Heir of Fang",004,117,Ruby,Rare,"$0.08","$0.31"
2,0,"Nothing We Won't Do",008,147,Ruby,Rare,"$0.26","$0.99"
0,0,"On Your Feet! Now!",003,130,Ruby,Rare,"$0.07","$0.27"
3,0,"Pete - Freebooter",006,122,Ruby,Rare,"$0.24","$0.47"
0,0,"Peter Pan - Pirate's Bane",003,120,Ruby,Rare,"$0.13","$0.39"
0,0,"Poisoned Apple",001,134,Ruby,Rare,"$0.22","$1.12"
3,0,"Prince John - Fraidy-Cat",008,146,Ruby,Rare,"$0.42","$2.66"
1,0,"Ratigan - Party Crasher",005,123,Ruby,Rare,"$0.16","$0.56"
0,0,"Ratigan - Very Large Mouse",002,121,Ruby,Rare,"$0.18","$0.68"
2,0,"Raya - Kumandran Rider",006,107,Ruby,Rare,"$0.29","$1.96"
0,0,"RLS Legacy - Solar Galleon",003,136,Ruby,Rare,"$0.39","$0.82"
0,0,"Scar - Shameless Firebrand",001,123,Ruby,Rare,"$0.21","$1.01"
0,0,"Shere Khan - Menacing Predator",002,126,Ruby,Rare,"$0.88","$1.94"
0,0,"Simba - Scrappy Cub",003,123,Ruby,Rare,"$0.19","$0.49"
0,0,"Sisu - Emboldened Warrior",004,124,Ruby,Rare,"$0.58","$3.03"
0,0,"Snuggly Duckling - Disreputable Pub",004,135,Ruby,Rare,"$0.22","$0.37"
0,0,"Stitch - Abomination",001,125,Ruby,Rare,"$0.15","$1.31"
0,0,"Sugar Rush Speedway - Starting Line",005,135,Ruby,Rare,"$0.95","$2.12"
0,0,"Sword of Truth",001,136,Ruby,Rare,"$0.19","$1.05"
0,0,"Teeth and Ambitions",002,130,Ruby,Rare,"$0.44","$1.89"
3,0,"The Sword of Shan-Yu",008,152,Ruby,Rare,"$0.19","$0.61"
3,0,"The Sword Released",005,133,Ruby,Rare,"$0.11","$0.46"
3,1,"Tigger - In the Crow's Nest",006,126,Ruby,Rare,"$0.25","$0.43"
0,0,"Tuk Tuk - Lively Partner",004,127,Ruby,Rare,"$0.18","$0.73"
0,0,"Tuk Tuk - Wrecking Ball",002,128,Ruby,Rare,"$0.15","$0.31"
6,0,"Vanellope Von Schweetz - Random Roster Racer",005,124,Ruby,Rare,"$0.25","$1.12"
1,0,"We've Got Company!",007,147,Ruby,Rare,"$0.15","$0.70"
2,1,"Wendy Darling - Courageous Captain",006,108,Ruby,Rare,"$0.27","$0.65"
4,0,"Wreck-It Ralph - Back Seat Driver",008,135,Ruby,Rare,"$0.33","$1.13"
1,3,"Wreck-It Ralph - Demolition Dude",005,104,Ruby,Rare,"$0.14","$0.33"
3,0,"Aladdin - Vigilant Guard",008,170,Sapphire Steel,Rare,"$0.25","$0.51"
2,0,"All is Found",007,178,Sapphire,Rare,"$0.52","$4.69"
0,0,"Ariel - Whoseit Collector",001,137,Sapphire,Rare,"$0.36","$1.30"
0,0,"Ariel's Grotto - A Secret Place",004,169,Sapphire,Rare,"$0.18","$0.38"
2,1,"Atlantean Crystal",008,180,Sapphire,Rare,"$0.20","$0.52"
0,0,"Audrey Ramirez - The Engineer",003,137,Sapphire,Rare,"$0.06","$0.27"
0,0,"Aurelian Gyrosensor",003,163,Sapphire,Rare,"$0.13","$0.38"
0,0,"Basil's Magnifying Glass",005,166,Sapphire,Rare,"$0.16","$0.48"
3,0,"Baymax - Personal Healthcare Companion",006,156,Sapphire,Rare,"$0.18","$0.87"
1,0,"Baymax - Upgraded Robot",007,175,Sapphire,Rare,"$0.22","$1.04"
3,0,"Belle - Of the Ball",005,158,Sapphire,Rare,"$0.32","$0.86"
1,0,"Belle's Favorite Book",008,179,Sapphire,Rare,"$0.18","$0.60"
0,0,"Belle's House - Maurice's Workshop",003,168,Sapphire,Rare,"$0.15","$0.30"
1,0,"Chicha - Dedicated Mother",005,146,Sapphire,Rare,"$0.27","$0.64"
0,0,"Clarabelle - News Reporter",007,153,Sapphire,Rare,"$0.14","$0.60"
0,0,"Dang Hu - Talon Chief",004,142,Sapphire,Rare,"$0.10","$0.23"
2,0,"Dawson - Puzzling Sleuth",007,161,Sapphire,Rare,"$0.18","$0.67"
0,0,"Falling Down the Rabbit Hole",002,162,Sapphire,Rare,"$0.19","$0.67"
0,0,"Field Of Ice",004,166,Sapphire,Rare,"$0.14","$0.34"
0,0,"Fishbone Quill",001,168,Sapphire,Rare,"$1.42","$5.19"
0,0,"Friend Like Me",003,160,Sapphire,Rare,"$0.18","$0.54"
0,0,"Gaston - Intellectual Powerhouse",002,147,Sapphire,Rare,"$0.19","$0.22"
4,0,"Geppetto - Skilled Craftsman",008,174,Sapphire,Rare,"$0.16","$0.39"
0,0,"Gyro Gearloose - Gadget Whiz",003,144,Sapphire,Rare,"$0.08","$0.24"
2,0,"Heads Held High",008,175,Sapphire,Rare,"$0.16","$0.67"
0,0,"Heart of Te Fiti",003,164,Sapphire,Rare,"$0.12","$0.27"
0,0,"Hiram Flaversham - Intrigued Inventor",006,159,Sapphire,Rare,"$0.25","$0.60"
0,0,"Hiram Flaversham - Toymaker",002,149,Sapphire,Rare,"$0.75","$9.97"
2,1,"Hiro Hamada - Team Leader",006,154,Sapphire,Rare,"$0.14","$0.56"
0,0,"Huey - Savvy Nephew",003,145,Sapphire,Rare,"$0.12","$0.27"
0,0,"If it's Not Baroque",001,162,Sapphire,Rare,"$0.19","$0.78"
1,0,"Jasmine - Inspired Researcher",007,173,Sapphire Steel,Rare,"$0.24","$1.72"
0,0,"Jasmine - Queen of Agrabah",001,149,Sapphire,Rare,"$0.24","$2.16"
0,0,"John Silver - Terror of the Realm",004,148,Sapphire,Rare,"$0.10","$0.27"
1,0,"Kida - Creative Thinker",007,164,Sapphire,Rare,"$0.40","$5.97"
0,0,"Let it Go",001,163,Sapphire,Rare,"$1.04","$7.79"
0,0,"Lucky - Runt of the Litter",007,160,Sapphire,Rare,"$1.07","$1.88"
0,0,"Maleficent - Uninvited",001,151,Sapphire,Rare,"$0.12","$0.86"
0,0,"Mama Odie - Mystical Maven",003,151,Sapphire,Rare,"$0.13","$0.30"
0,0,"Maurice - World-Famous Inventor",001,152,Sapphire,Rare,"$0.27","$2.06"
0,0,"Maurice's Workshop",002,168,Sapphire,Rare,"$1.25","$5.03"
0,0,"Mrs. Judson - Housekeeper",002,153,Sapphire,Rare,"$0.15","$0.38"
4,2,"Nani - Heist Mastermind",008,165,Sapphire,Rare,"$0.13","$0.44"
0,0,"Noi - Orphaned Thief",002,155,Sapphire,Rare,"$0.19","$0.52"
0,0,"Prince Charming - Heir to the Throne",002,157,Sapphire,Rare,"$0.21","$0.57"
0,0,"Prince Phillip - Gallant Defender",004,152,Sapphire,Rare,"$0.14","$0.36"
0,0,"Rapunzel - Appreciative Artist",004,153,Sapphire,Rare,"$0.11","$0.37"
1,0,"Rescue Rangers Submarine - Mobile Headquarters",006,169,Sapphire,Rare,"$0.20","$0.76"
0,0,"Royal Tantrum",005,161,Sapphire,Rare,"$0.20","$0.63"
0,0,"Scar - Mastermind",001,158,Sapphire,Rare,"$0.10","$0.76"
2,0,"Scrooge McDuck - Afficionado of Antiquities",005,140,Sapphire,Rare,"$0.41","$3.25"
1,0,"Sheriff Of Nottingham - Bushel Britches",005,145,Sapphire,Rare,"$0.23","$1.51"
2,0,"Tadashi Hamada - Gifted Roboticist",006,155,Sapphire,Rare,"$0.50","$1.05"
1,1,"The Great Illuminary - Radiant Ballroom",005,169,Sapphire,Rare,"$0.14","$0.39"
3,0,"The Queen - Crown of the Council",005,148,Sapphire,Rare,"$0.24","$0.51"
0,0,"Treasures Untold",004,165,Sapphire,Rare,"$0.14","$0.41"
0,0,"Triton - Discerning King",004,159,Sapphire,Rare,"$0.16","$0.41"
2,0,"We Could Be Immortals",006,162,Sapphire,Rare,"$0.28","$0.88"
0,0,"Winnie the Pooh - Having a Think",002,161,Sapphire,Rare,"$0.20","$0.90"
2,0,"Yokai - Scientific Supervillain",006,160,Sapphire,Rare,"$0.22","$0.97"
1,0,"Zipper - Astute Decoy",006,141,Sapphire,Rare,"$0.17","$0.49"
1,1,"Aladdin - Research Assistant",007,197,Steel,Rare,"$0.20","$1.61"
1,0,"Ambush!",006,198,Steel,Rare,"$0.11","$0.49"
0,0,"And Then Along Came Zeus",003,195,Steel,Rare,"$2.46","$4.42"
2,0,"Bad-Anon - Villain Support Center",005,203,Steel,Rare,"$0.16","$0.45"
1,0,"Calhoun - Marine Sergeant",006,191,Steel,Rare,"$5.80","$13.33"
0,0,"Captain Hook - Captain of the Jolly Roger",001,173,Steel,Rare,"$0.33","$1.20"
0,0,"Captain Hook - Thinking a Happy Thought",001,175,Steel,Rare,"$0.36","$1.50"
0,0,"Chief Bogo - Respected Officer",002,175,Steel,Rare,"$0.20","$0.86"
2,0,"Cobra Bubbles - Former CIA",006,188,Steel,Rare,"$0.16","$0.40"
4,0,"Desperate Plan",008,201,Steel,Rare,"$1.42","$4.46"
1,0,"Doc - Bold Knight",005,193,Steel,Rare,"$6.51","$12.44"
3,0,"Fa Zhou - War Hero",007,188,Steel,Rare,"$0.37","$1.71"
1,0,"Gantu - Captain Crankyhead",006,189,Steel,Rare,"$0.49","$2.50"
0,0,"Goofy - Knight for a Day",002,180,Steel,Rare,"$0.46","$1.17"
0,0,"Grab Your Sword",001,198,Steel,Rare,"$0.64","$2.55"
0,0,"Gustav The Giant - Terror of the Kingdom",003,173,Steel,Rare,"$0.12","$0.40"
0,0,"Hades - Hotheaded Ruler",003,174,Steel,Rare,"$0.19","$0.41"
0,0,"Hercules - Beloved Hero",004,180,Steel,Rare,"$0.17","$0.28"
0,0,"Hercules - Divine Hero",002,181,Steel,Rare,"$0.34","$1.23"
3,0,"Iago - Out of Reach",008,195,Steel,Rare,"$0.21","$0.66"
0,0,"John Silver - Greedy Treasure Seeker",003,176,Steel,Rare,"$0.39","$1.12"
0,0,"Kakamora - Pirate Chief",006,172,Steel,Rare,"$0.14","$0.43"
1,0,"King's Sensor Core",006,200,Steel,Rare,"$0.21","$0.52"
0,0,"Kronk - Junior Chipmunk",002,185,Steel,Rare,"$0.10","$0.42"
0,0,"LeFou - Opportunistic Flunky",004,181,Steel,Rare,"$0.14","$0.49"
0,0,"Map of Treasure Planet",003,201,Steel,Rare,"$0.16","$0.34"
0,0,"Maui - Demigod",001,185,Steel,Rare,"$0.13","$0.69"
0,0,"Maui's Place of Exile - Hidden Island",003,202,Steel,Rare,"$0.14","$0.32"
0,0,"Mickey Mouse - Musketeer",001,186,Steel,Rare,"$0.32","$2.08"
0,0,"Mickey Mouse - Playful Sorcerer",004,187,Steel,Rare,"$0.58","$2.09"
0,0,"Mickey Mouse - Playful Sorcerer",004,225,Steel,Rare,"$1.92","$1.92"
2,0,"Mr. Big - Shrewd Tycoon",006,174,Steel,Rare,"$0.18","$0.53"
0,0,"Mufasa - Champion of the Pride Lands",003,185,Steel,Rare,"$0.12","$0.32"
0,0,"Musketeer Tabard",001,203,Steel,Rare,"$0.25","$0.90"
1,1,"Namaari - Resolute Daughter",005,182,Steel,Rare,"$0.12","$0.37"
1,0,"Nathaniel Flint - Notorious Pirate",008,196,Steel,Rare,"$0.46","$2.80"
0,0,"One Last Hope",004,197,Steel,Rare,"$0.16","$0.79"
0,0,"Pete - Wrestling Champ",005,187,Steel,Rare,"$0.16","$0.34"
0,0,"Philoctetes - No-Nonsense Instructor",004,190,Steel,Rare,"$0.29","$0.95"
0,0,"Plasma Blaster",001,204,Steel,Rare,"$0.19","$0.67"
0,0,"Plate Armor",005,201,Steel,Rare,"$0.18","$0.45"
0,0,"Pyros - Lava Titan",003,187,Steel,Rare,"$0.17","$0.60"
0,0,"Queen of Hearts - Capricious Monarch",002,192,Steel,Rare,"$0.17","$0.53"
0,0,"Rajah - Royal Protector",004,192,Steel,Rare,"$0.12","$0.33"
3,0,"Raya - Guidance Seeker",007,186,Steel,Rare,"$0.12","$0.89"
1,0,"Restoring Atlantis",007,201,Steel,Rare,"$0.13","$0.66"
0,0,"RLS Legacy's Cannon",004,202,Steel,Rare,"$0.10","$0.35"
0,0,"Simba - Returned King",001,189,Steel,Rare,"$0.15","$0.19"
1,0,"Sir Ector - Castle Lord",005,188,Steel,Rare,"$0.10","$0.32"
1,0,"Stitch - Alien Troublemaker",008,200,Steel,Rare,"$0.76","$2.94"
0,0,"Strength of a Raging Fire",002,201,Steel,Rare,"$7.77","$13.91"
0,0,"The Huntsman - Reluctant Enforcer",002,194,Steel,Rare,"$0.11","$0.36"
0,0,"The Wall - Border Fortress",004,203,Steel,Rare,"$0.16","$0.36"
0,0,"Treasure Mountain - Azurite Sea Island",006,203,Steel,Rare,"$0.22","$0.73"
1,0,"Tug-of-War",005,196,Steel,Rare,"$0.12","$0.45"
1,0,"Tuk Tuk - Disarmingly Cute",007,187,Steel,Rare,"$0.14","$0.34"
2,0,"Vincenzo Santorini - The Explosives Expert",008,197,Steel,Rare,"$0.17","$1.04"
0,0,"Vinnie - Green Pigeon",008,194,Steel,Rare,"$0.34","$7.95"
0,0,"Weight Set",002,204,Steel,Rare,"$0.24","$0.82"
0,0,"Yzma - Unjustly Treated",005,184,Steel,Rare,"$0.07","$0.33"
0,0,"99 Puppies",003,024,Amber,Uncommon,"$0.11","$0.36"
3,0,"Alan-a-Dale - Rockin' Rooster",005,020,Amber,Uncommon,"$0.17","$0.43"
8,0,"Alma Madrigal - Accepting Grandmother",008,034,Amber Amethyst,Uncommon,"$0.06","$0.45"
3,0,"Amber Chromicon",005,032,Amber,Uncommon,"$0.08","$0.28"
3,0,"Amber Coil",007,041,Amber,Uncommon,"$0.07","$0.23"
0,0,"Ariel - On Human Legs",001,1,Amber,Uncommon,"$0.05","$0.41"
0,0,"Bashful - Hopeless Romantic",002,1,Amber,Uncommon,"$0.08","$0.30"
0,0,"Be Our Guest",001,25,Amber,Uncommon,"$0.16","$0.94"
0,0,"Bruno's Return",004,026,Amber,Uncommon,"$0.06","$0.34"
7,1,"Candy Drift",008,039,Amber Ruby,Uncommon,"$0.12","$0.45"
4,0,"Chip - Ranger Leader",006,012,Amber,Uncommon,"$0.07","$0.30"
0,0,"Cinderella - Gentle and Kind",001,3,Amber,Uncommon,"$0.09","$0.28"
0,0,"Daisy Duck - Lovely Lady",004,006,Amber,Uncommon,"$0.10","$0.24"
2,0,"Dale - Mischievous Ranger",006,018,Amber,Uncommon,"$0.07","$0.44"
5,1,"David - Impressive Surfer",006,008,Amber,Uncommon,"$0.05","$0.26"
0,0,"Doc - Leader of the Seven Dwarfs",002,5,Amber,Uncommon,"$0.12","$0.97"
0,0,"Donald Duck - Musketeer Soldier",004,008,Amber,Uncommon,"$0.27","$1.37"
0,0,"Dopey - Always Playful",002,6,Amber,Uncommon,"$0.08","$0.33"
0,0,"Félix Madrigal - Fun-Loving Family Man",004,009,Amber,Uncommon,"$0.07","$0.18"
3,0,"Fix-It Felix, Jr. - Niceland Steward",005,012,Amber,Uncommon,"$0.05","$0.33"
3,1,"Fix-it Felix, Jr. - Pint-Sized Hero",007,022,Amber Ruby,Uncommon,"$0.13","$0.28"
0,0,"Gaston - Baritone Bully",002,8,Amber,Uncommon,"$0.07","$0.54"
0,0,"Goofy - Musketeer",001,4,Amber,Uncommon,"$0.14","$0.48"
6,0,"Gopher - Ship's Carpenter",006,004,Amber,Uncommon,"$0.05","$0.28"
5,1,"Grand Councilwoman - Federation Leader",006,017,Amber,Uncommon,"$0.05","$0.28"
7,0,"Huey - Reliable Leader",008,003,Amber,Uncommon,"$0.08","$6.16"
5,0,"Invited to the Ball",005,029,Amber,Uncommon,"$0.12","$0.43"
0,0,"Julieta Madrigal - Excellent Cook",004,013,Amber,Uncommon,"$0.15","$0.74"
7,1,"Kaa - Hypnotizing Python",008,021,Amber Emerald,Uncommon,"$0.05","$0.37"
6,0,"King Candy - Sugar Rush Nightmare",008,023,Amber Ruby,Uncommon,"$0.10","$0.49"
1,0,"Koda - Smallish Bear",007,034,Amber,Uncommon,"$0.15","$0.42"
0,0,"Last Stand",002,29,Amber,Uncommon,"$0.06","$0.23"
0,0,"LeFou - Bumbler",001,8,Amber,Uncommon,"$0.04","$0.27"
0,0,"Lost In The Woods",004,029,Amber,Uncommon,"$0.06","$0.28"
4,1,"Louie - One Cool Duck",008,001,Amber,Uncommon,"$0.07",
3,0,"Maid Marian - Lady of the Lists",005,022,Amber,Uncommon,"$0.09","$0.23"
0,0,"Maximus - Relentless Pursuer",001,11,Amber,Uncommon,"$0.04","$0.34"
0,0,"Mickey Mouse - Leader of the Band",004,015,Amber,Uncommon,"$0.07","$0.25"
1,0,"Mickey Mouse - True Friend",001,12,Amber,Uncommon,"$0.05","$0.69"
5,0,"Mirabel Madrigal - Hopeful Dreamer",007,013,Amber Amethyst,Uncommon,"$0.19","$0.55"
1,1,"Nala - Mischievous Cub",005,002,Amber,Uncommon,"$0.15","$0.37"
0,0,"Nana - Darling Family Pet",002,17,Amber,Uncommon,"$0.07","$0.24"
0,0,"Nani - Protective Sister",003,012,Amber,Uncommon,"$0.06","$0.18"
6,2,"Only So Much Room",008,041,Amber Emerald,Uncommon,"$0.08","$0.29"
5,0,"Owl - Pirate Lookout",006,001,Amber,Uncommon,"$0.06","$0.25"
3,0,"Pascal - Garden Chameleon",007,019,Amber Amethyst,Uncommon,"$0.13","$0.48"
4,0,"Patch - Playful Pup",008,025,Amber Sapphire,Uncommon,"$0.21","$0.50"
8,0,"Peg - Natural Performer",007,007,Amber Emerald,Uncommon,"$0.04","$0.33"
3,1,"Penny - Bolt's Person",007,021,Amber Steel,Uncommon,"$0.14","$2.04"
8,0,"Perla - Nimble Seamstress",007,032,Amber Emerald,Uncommon,"$0.05","$0.32"
0,0,"Pluto - Friendly Pooch",003,018,Amber,Uncommon,"$0.09","$0.28"
6,2,"Pluto - Tried and True",008,028,Amber Steel,Uncommon,"$0.05","$0.34"
0,0,"Prince Eric - Ursula's Groom",004,022,Amber,Uncommon,"$0.06","$0.27"
2,0,"Prince Naveen - Vigilant First Mate",006,009,Amber,Uncommon,"$0.05","$0.23"
0,0,"Prince Phillip - Dragonslayer",001,16,Amber,Uncommon,"$0.10","$0.36"
8,0,"Pua - Protective Pig",008,019,Amber Amethyst,Uncommon,"$0.06","$0.40"
0,0,"Queen of Hearts - Wonderland Empress",003,020,Amber,Uncommon,"$0.07","$0.26"
0,0,"Rapunzel - Gifted Artist",002,19,Amber,Uncommon,"$0.19","$0.60"
3,0,"Rapunzel's Tower - Secluded Prison",005,033,Amber,Uncommon,"$0.17","$1.01"
8,1,"Rescue Rangers Away!",006,029,Amber,Uncommon,"$0.04","$0.28"
3,1,"Restoring the Heart",007,039,Amber Sapphire,Uncommon,"$0.13","$0.39"
7,0,"Rolly - Chubby Puppy",008,026,Amber Sapphire,Uncommon,"$0.10","$0.59"
0,0,"Rolly - Hungry Pup",003,021,Amber,Uncommon,"$0.04","$0.24"
2,0,"Scrump",006,033,Amber,Uncommon,"$0.07","$0.32"
4,1,"She's Your Person",008,040,Amber Steel,Uncommon,"$0.09","$0.40"
0,0,"Sign The Scroll",004,030,Amber,Uncommon,"$0.05","$0.22"
3,0,"Snow White - Fairest in the Land",007,033,Amber,Uncommon,"$0.17","$0.41"
0,0,"Snow White - Unexpected Houseguest",002,24,Amber,Uncommon,"$0.19","$0.37"
2,0,"Sven - Reindeer Steed",005,023,Amber,Uncommon,"$0.15","$1.00"
4,0,"The Nephews' Piggy Bank",008,044,Amber,Uncommon,"$0.07","$0.21"
3,1,"The Prince - Vigilant Suitor",007,024,Amber,Uncommon,"$0.10","$0.60"
1,0,"The Troubadour - Musical Narrator",007,011,Amber Steel,Uncommon,"$0.24","$3.99"
